"Make","Model","Year","EngineFuelType","EngineHP","EngineCylinders","TransmissionType","DrivenWheels","NumberOfDoors","MarketCategory","VehicleSize","VehicleStyle","HighwayMPG","CityMPG","Popularity","MSRP","Crossover","Diesel","Exotic","Luxury","HighPerformance","FactoryTuner","Performance","FlexFuel","Hatchback","Hybrid","N_A"
"Dodge","Intrepid",2002,"regular unleaded",244,6,"AUTOMATIC","front wheel drive",4,"Performance","Large","Sedan",24,16,1851,27055,"No","No","No","No","No","No","Yes","No","No","No","No"
"Dodge","Intrepid",2002,"regular unleaded",200,6,"AUTOMATIC","front wheel drive",4,"N/A","Large","Sedan",26,18,1851,20810,"No","No","No","No","No","No","No","No","No","No","Yes"
"Dodge","Intrepid",2002,"regular unleaded",234,6,"AUTOMATIC","front wheel drive",4,"N/A","Large","Sedan",24,16,1851,22970,"No","No","No","No","No","No","No","No","No","No","Yes"
"Dodge","Intrepid",2003,"regular unleaded",244,6,"AUTOMATIC","front wheel drive",4,"N/A","Large","Sedan",25,17,1851,24875,"No","No","No","No","No","No","No","No","No","No","Yes"
"Dodge","Intrepid",2003,"regular unleaded",200,6,"AUTOMATIC","front wheel drive",4,"N/A","Large","Sedan",27,19,1851,21155,"No","No","No","No","No","No","No","No","No","No","Yes"
"Dodge","Intrepid",2004,"regular unleaded",234,6,"AUTOMATIC","front wheel drive",4,"N/A","Large","Sedan",25,17,1851,25415,"No","No","No","No","No","No","No","No","No","No","Yes"
"Dodge","Intrepid",2004,"regular unleaded",244,6,"AUTOMATIC","front wheel drive",4,"N/A","Large","Sedan",25,16,1851,25105,"No","No","No","No","No","No","No","No","No","No","Yes"
"Dodge","Intrepid",2004,"regular unleaded",200,6,"AUTOMATIC","front wheel drive",4,"N/A","Large","Sedan",27,19,1851,21385,"No","No","No","No","No","No","No","No","No","No","Yes"
"Oldsmobile","Intrigue",2000,"regular unleaded",215,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",26,17,26,2233,"No","No","No","No","No","No","No","No","No","No","Yes"
"Oldsmobile","Intrigue",2000,"regular unleaded",215,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",26,17,26,2484,"No","No","No","No","No","No","No","No","No","No","Yes"
"Oldsmobile","Intrigue",2000,"regular unleaded",215,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",26,17,26,2290,"No","No","No","No","No","No","No","No","No","No","Yes"
"Oldsmobile","Intrigue",2001,"regular unleaded",215,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",26,17,26,22515,"No","No","No","No","No","No","No","No","No","No","Yes"
"Oldsmobile","Intrigue",2001,"regular unleaded",215,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",26,17,26,26635,"No","No","No","No","No","No","No","No","No","No","Yes"
"Oldsmobile","Intrigue",2001,"regular unleaded",215,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",26,17,26,24270,"No","No","No","No","No","No","No","No","No","No","Yes"
"Oldsmobile","Intrigue",2002,"regular unleaded",215,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",27,18,26,28070,"No","No","No","No","No","No","No","No","No","No","Yes"
"Oldsmobile","Intrigue",2002,"regular unleaded",215,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",27,18,26,24580,"No","No","No","No","No","No","No","No","No","No","Yes"
"Oldsmobile","Intrigue",2002,"regular unleaded",215,6,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",27,18,26,23160,"No","No","No","No","No","No","No","No","No","No","Yes"
"Scion","iQ",2013,"regular unleaded",94,4,"AUTOMATIC","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",37,36,105,15495,"No","No","No","No","No","No","No","No","Yes","No","No"
"Scion","iQ",2014,"regular unleaded",94,4,"AUTOMATIC","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",37,36,105,17850,"No","No","No","No","No","No","No","No","Yes","No","No"
"Scion","iQ",2014,"regular unleaded",94,4,"AUTOMATIC","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",37,36,105,15665,"No","No","No","No","No","No","No","No","Yes","No","No"
"Scion","iQ",2015,"regular unleaded",94,4,"AUTOMATIC","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",37,36,105,15665,"No","No","No","No","No","No","No","No","Yes","No","No"
"Lexus","IS 200t",2016,"premium unleaded (required)",241,4,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",33,22,454,37325,"No","No","No","Yes","No","No","No","No","No","No","No"
"Lexus","IS 200t",2017,"premium unleaded (required)",241,4,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",32,22,454,37825,"No","No","No","Yes","No","No","No","No","No","No","No"
"Lexus","IS 250 C",2013,"premium unleaded (required)",204,6,"AUTOMATIC","rear wheel drive",2,"Luxury","Compact","Convertible",30,21,454,42610,"No","No","No","Yes","No","No","No","No","No","No","No"
"Lexus","IS 250 C",2014,"premium unleaded (required)",204,6,"AUTOMATIC","rear wheel drive",2,"Luxury","Compact","Convertible",30,21,454,42860,"No","No","No","Yes","No","No","No","No","No","No","No"
"Lexus","IS 250 C",2015,"premium unleaded (required)",204,6,"AUTOMATIC","rear wheel drive",2,"Luxury","Compact","Convertible",30,21,454,43360,"No","No","No","Yes","No","No","No","No","No","No","No"
"Lexus","IS 250",2013,"premium unleaded (required)",204,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",30,21,454,35065,"No","No","No","Yes","No","No","No","No","No","No","No"
"Lexus","IS 250",2013,"premium unleaded (required)",204,6,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",27,21,454,37525,"No","No","No","Yes","No","No","No","No","No","No","No"
"Lexus","IS 250",2014,"premium unleaded (required)",204,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",30,21,454,36100,"No","No","No","Yes","No","No","No","No","No","No","No"
"Lexus","IS 250",2014,"premium unleaded (required)",204,6,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",27,20,454,38635,"No","No","No","Yes","No","No","No","No","No","No","No"
"Lexus","IS 250",2015,"premium unleaded (required)",204,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",30,21,454,36550,"No","No","No","Yes","No","No","No","No","No","No","No"
"Lexus","IS 250",2015,"premium unleaded (required)",204,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",30,21,454,41440,"No","No","No","Yes","No","No","No","No","No","No","No"
"Lexus","IS 250",2015,"premium unleaded (required)",204,6,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",27,20,454,39085,"No","No","No","Yes","No","No","No","No","No","No","No"
"Lexus","IS 250",2015,"premium unleaded (required)",204,6,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",27,20,454,43690,"No","No","No","Yes","No","No","No","No","No","No","No"
"Lexus","IS 300",2005,"premium unleaded (required)",215,6,"AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Compact","Wagon",23,16,454,31105,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Lexus","IS 300",2005,"premium unleaded (required)",215,6,"AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Compact","Sedan",23,16,454,31105,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Lexus","IS 300",2005,"premium unleaded (required)",215,6,"MANUAL","rear wheel drive",4,"Luxury,Performance","Compact","Sedan",23,16,454,29735,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Lexus","IS 300",2016,"premium unleaded (required)",255,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","Sedan",26,19,454,39700,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Lexus","IS 300",2017,"premium unleaded (required)",255,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","Sedan",26,19,454,40200,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Lexus","IS 350 C",2013,"premium unleaded (required)",306,6,"AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Compact","Convertible",27,19,454,46890,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Lexus","IS 350 C",2014,"premium unleaded (required)",306,6,"AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Compact","Convertible",27,19,454,47140,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Lexus","IS 350 C",2015,"premium unleaded (required)",306,6,"AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Compact","Convertible",27,19,454,47640,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Lexus","IS 350",2014,"premium unleaded (required)",306,6,"AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Midsize","Sedan",28,19,454,39615,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"Lexus","IS 350",2014,"premium unleaded (required)",306,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","Sedan",26,19,454,41850,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Lexus","IS 350",2015,"premium unleaded (required)",306,6,"AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Midsize","Sedan",28,19,454,40065,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"Lexus","IS 350",2015,"premium unleaded (required)",306,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","Sedan",26,19,454,42300,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Lexus","IS 350",2016,"premium unleaded (required)",306,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","Sedan",26,19,454,43035,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Lexus","IS 350",2016,"premium unleaded (required)",306,6,"AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Midsize","Sedan",28,19,454,40870,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"Lexus","IS F",2012,"premium unleaded (required)",416,8,"AUTOMATIC","rear wheel drive",4,"Factory Tuner,Luxury,High-Performance","Midsize","Sedan",23,16,454,61300,"No","No","No","Yes","Yes","Yes","No","No","No","No","No"
"Lexus","IS F",2013,"premium unleaded (required)",416,8,"AUTOMATIC","rear wheel drive",4,"Factory Tuner,Luxury,High-Performance","Midsize","Sedan",23,16,454,61750,"No","No","No","Yes","Yes","Yes","No","No","No","No","No"
"Lexus","IS F",2014,"premium unleaded (required)",416,8,"AUTOMATIC","rear wheel drive",4,"Factory Tuner,Luxury,High-Performance","Midsize","Sedan",23,16,454,63600,"No","No","No","Yes","Yes","Yes","No","No","No","No","No"
"Infiniti","J30",1995,"regular unleaded",210,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",22,16,190,2000,"No","No","No","Yes","No","No","No","No","No","No","No"
"Infiniti","J30",1996,"regular unleaded",210,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",22,16,190,2000,"No","No","No","Yes","No","No","No","No","No","No","No"
"Infiniti","J30",1996,"regular unleaded",210,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",22,16,190,2000,"No","No","No","Yes","No","No","No","No","No","No","No"
"Infiniti","J30",1997,"regular unleaded",210,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",22,16,190,2081,"No","No","No","Yes","No","No","No","No","No","No","No"
"Infiniti","J30",1997,"regular unleaded",210,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",22,16,190,2032,"No","No","No","Yes","No","No","No","No","No","No","No"
"Infiniti","J30",1997,"regular unleaded",210,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",22,16,190,2081,"No","No","No","Yes","No","No","No","No","No","No","No"
"Infiniti","J30",1997,"regular unleaded",210,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",22,16,190,2000,"No","No","No","Yes","No","No","No","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",210,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,25270,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",200,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,22,873,26195,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",210,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,22,873,24170,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",210,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,29525,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",200,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,27295,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",200,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,27295,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",200,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,22,873,28200,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",210,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,22,873,24170,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",210,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,22,873,26420,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",210,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,27520,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",200,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,29300,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",200,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,25045,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",200,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,29300,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",200,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,22,873,26195,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",210,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,22,873,28425,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",200,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,22,873,28200,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",200,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,22,873,23945,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",210,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,27520,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",210,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,22,873,28425,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",200,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,25045,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",200,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,22,873,23945,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",210,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,25270,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",210,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,29525,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2013,"premium unleaded (recommended)",210,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,22,873,26420,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2014,"premium unleaded (recommended)",210,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,23,873,24535,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2014,"premium unleaded (recommended)",210,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,30875,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2014,"premium unleaded (recommended)",210,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,28555,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2014,"premium unleaded (recommended)",210,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,23,873,29775,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2014,"premium unleaded (recommended)",210,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,23,873,28855,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2014,"premium unleaded (recommended)",210,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,27925,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2014,"premium unleaded (recommended)",210,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,23,873,27455,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2014,"premium unleaded (recommended)",210,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,30875,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2014,"premium unleaded (recommended)",210,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,25635,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2014,"premium unleaded (recommended)",210,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,23,873,29775,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2014,"premium unleaded (recommended)",210,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,23,873,27455,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2014,"premium unleaded (recommended)",210,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,23,873,28855,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2014,"premium unleaded (recommended)",210,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,25635,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2014,"premium unleaded (recommended)",210,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,23,873,24535,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2014,"premium unleaded (recommended)",210,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,23,873,26825,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2014,"premium unleaded (recommended)",210,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,28555,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2014,"premium unleaded (recommended)",210,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,27925,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2014,"premium unleaded (recommended)",210,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,29955,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2014,"premium unleaded (recommended)",210,4,"AUTOMATED_MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",32,24,873,29955,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta GLI",2014,"premium unleaded (recommended)",210,4,"MANUAL","front wheel drive",4,"Performance","Midsize","Sedan",33,23,873,26825,"No","No","No","No","No","No","Yes","No","No","No","No"
"Volkswagen","Jetta Hybrid",2013,"premium unleaded (required)",170,4,"AUTOMATED_MANUAL","front wheel drive",4,"Hybrid","Midsize","Sedan",48,42,873,26990,"No","No","No","No","No","No","No","No","No","Yes","No"
"Volkswagen","Jetta Hybrid",2013,"premium unleaded (required)",170,4,"AUTOMATED_MANUAL","front wheel drive",4,"Hybrid","Midsize","Sedan",48,42,873,24995,"No","No","No","No","No","No","No","No","No","Yes","No"
"Volkswagen","Jetta Hybrid",2013,"premium unleaded (required)",170,4,"AUTOMATED_MANUAL","front wheel drive",4,"Hybrid","Midsize","Sedan",48,42,873,29325,"No","No","No","No","No","No","No","No","No","Yes","No"
"Volkswagen","Jetta Hybrid",2013,"premium unleaded (required)",170,4,"AUTOMATED_MANUAL","front wheel drive",4,"Hybrid","Midsize","Sedan",48,42,873,31180,"No","No","No","No","No","No","No","No","No","Yes","No"
"Volkswagen","Jetta Hybrid",2014,"premium unleaded (required)",170,4,"AUTOMATED_MANUAL","front wheel drive",4,"Hybrid","Midsize","Sedan",48,42,873,31895,"No","No","No","No","No","No","No","No","No","Yes","No"
"Volkswagen","Jetta Hybrid",2014,"premium unleaded (required)",170,4,"AUTOMATED_MANUAL","front wheel drive",4,"Hybrid","Midsize","Sedan",48,42,873,25560,"No","No","No","No","No","No","No","No","No","Yes","No"
"Volkswagen","Jetta Hybrid",2014,"premium unleaded (required)",170,4,"AUTOMATED_MANUAL","front wheel drive",4,"Hybrid","Midsize","Sedan",48,42,873,27645,"No","No","No","No","No","No","No","No","No","Yes","No"
"Volkswagen","Jetta Hybrid",2014,"premium unleaded (required)",170,4,"AUTOMATED_MANUAL","front wheel drive",4,"Hybrid","Midsize","Sedan",48,42,873,30245,"No","No","No","No","No","No","No","No","No","Yes","No"
"Volkswagen","Jetta SportWagen",2012,"regular unleaded",170,5,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Wagon",31,24,873,24210,"No","No","No","No","No","No","No","No","No","No","Yes"
"Volkswagen","Jetta SportWagen",2012,"regular unleaded",170,5,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Wagon",31,24,873,21295,"No","No","No","No","No","No","No","No","No","No","Yes"
"Volkswagen","Jetta SportWagen",2012,"diesel",140,4,"MANUAL","front wheel drive",4,"Diesel","Compact","Wagon",42,30,873,28120,"No","Yes","No","No","No","No","No","No","No","No","No"
"Volkswagen","Jetta SportWagen",2012,"regular unleaded",170,5,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Wagon",31,24,873,24210,"No","No","No","No","No","No","No","No","No","No","Yes"
"Volkswagen","Jetta SportWagen",2012,"regular unleaded",170,5,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Wagon",31,24,873,21295,"No","No","No","No","No","No","No","No","No","No","Yes"
"Volkswagen","Jetta SportWagen",2012,"regular unleaded",170,5,"MANUAL","front wheel drive",4,"N/A","Compact","Wagon",33,23,873,20195,"No","No","No","No","No","No","No","No","No","No","Yes"
"Volkswagen","Jetta SportWagen",2012,"regular unleaded",170,5,"MANUAL","front wheel drive",4,"N/A","Compact","Wagon",33,23,873,20195,"No","No","No","No","No","No","No","No","No","No","Yes"
"Volkswagen","Jetta SportWagen",2012,"diesel",140,4,"AUTOMATED_MANUAL","front wheel drive",4,"Diesel","Compact","Wagon",39,29,873,28390,"No","Yes","No","No","No","No","No","No","No","No","No"
"Volkswagen","Jetta SportWagen",2012,"diesel",140,4,"AUTOMATED_MANUAL","front wheel drive",4,"Diesel","Compact","Wagon",39,29,873,29220,"No","Yes","No","No","No","No","No","No","No","No","No"
"Volkswagen","Jetta SportWagen",2012,"regular unleaded",170,5,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Wagon",31,24,873,25960,"No","No","No","No","No","No","No","No","No","No","Yes"
"Volkswagen","Jetta SportWagen",2012,"diesel",140,4,"AUTOMATED_MANUAL","front wheel drive",4,"Diesel","Compact","Wagon",39,29,873,26640,"No","Yes","No","No","No","No","No","No","No","No","No"
"Volkswagen","Jetta SportWagen",2012,"regular unleaded",170,5,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Wagon",31,24,873,25960,"No","No","No","No","No","No","No","No","No","No","Yes"
"Volkswagen","Jetta SportWagen",2012,"diesel",140,4,"MANUAL","front wheel drive",4,"Diesel","Compact","Wagon",42,30,873,25540,"No","Yes","No","No","No","No","No","No","No","No","No"
"Volkswagen","Jetta SportWagen",2012,"diesel",140,4,"MANUAL","front wheel drive",4,"Diesel","Compact","Wagon",42,30,873,27290,"No","Yes","No","No","No","No","No","No","No","No","No"
"Volkswagen","Jetta SportWagen",2013,"regular unleaded",170,5,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Wagon",31,24,873,21695,"No","No","No","No","No","No","No","No","No","No","Yes"
"Volkswagen","Jetta SportWagen",2013,"regular unleaded",170,5,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Wagon",31,24,873,21695,"No","No","No","No","No","No","No","No","No","No","Yes"
"Volkswagen","Jetta SportWagen",2013,"diesel",140,4,"AUTOMATED_MANUAL","front wheel drive",4,"Diesel","Compact","Wagon",39,29,873,29495,"No","Yes","No","No","No","No","No","No","No","No","No"
"Volkswagen","Jetta SportWagen",2013,"regular unleaded",170,5,"MANUAL","front wheel drive",4,"N/A","Compact","Wagon",33,23,873,20595,"No","No","No","No","No","No","No","No","No","No","Yes"
"Volkswagen","Jetta SportWagen",2013,"diesel",140,4,"MANUAL","front wheel drive",4,"Diesel","Compact","Wagon",42,30,873,28395,"No","Yes","No","No","No","No","No","No","No","No","No"
"Volkswagen","Jetta SportWagen",2013,"diesel",140,4,"AUTOMATED_MANUAL","front wheel drive",4,"Diesel","Compact","Wagon",39,29,873,26895,"No","Yes","No","No","No","No","No","No","No","No","No"
"Volkswagen","Jetta SportWagen",2013,"regular unleaded",170,5,"MANUAL","front wheel drive",4,"N/A","Compact","Wagon",33,23,873,20595,"No","No","No","No","No","No","No","No","No","No","Yes"
"Volkswagen","Jetta SportWagen",2013,"diesel",140,4,"AUTOMATED_MANUAL","front wheel drive",4,"Diesel","Compact","Wagon",39,29,873,28695,"No","Yes","No","No","No","No","No","No","No","No","No"
"Volkswagen","Jetta SportWagen",2013,"regular unleaded",170,5,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Wagon",31,24,873,24395,"No","No","No","No","No","No","No","No","No","No","Yes"
"Volkswagen","Jetta SportWagen",2013,"regular unleaded",170,5,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Wagon",31,24,873,26195,"No","No","No","No","No","No","No","No","No","No","Yes"
